model_key,valid_fold,mcc,micro_auprc,sensitivity,precision,micro_auroc,valid_mcc,best_threshold,hp_combination,finished_at,base_lr,max_lr,cycle_size,model_kwargs.lm_freeze_layer_count,pretrained_weight_path
esm-t33-gearnet-pretrained,2,0.5778,0.5298,0.4143,0.8529,0.7322,0.8713,0.2,6,2024-09-28 22:34:21,0.0003,0.003,3.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,2,0.0517,0.1029,0.0429,0.1579,0.6317,0.2595,-0.6,7,2024-09-28 22:34:29,0.0003,0.003,3.0,30.0,empty
esm-t33-gearnet-pretrained,2,0.4928,0.4598,0.4571,0.5926,0.7836,0.874,-3.8,8,2024-09-28 22:34:39,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,2,0.3722,0.316,0.2143,0.7143,0.6754,0.6332,-1.6,9,2024-09-28 22:34:48,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_1_rmmlp.pt
esm-t33-gearnet-pretrained,2,0.4967,0.5044,0.3,0.875,0.7108,0.8627,-0.4,10,2024-09-28 22:35:00,0.0003,0.003,4.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,2,0.3533,0.3692,0.2857,0.5128,0.7907,0.7621,-3.0,11,2024-09-28 22:35:10,0.0003,0.003,4.0,30.0,empty
esm-t33-gearnet-pretrained,2,0.5108,0.5149,0.4857,0.5965,0.821,0.892,-4.6,12,2024-09-28 22:35:23,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,2,0.5509,0.4943,0.4429,0.7381,0.7628,0.892,-3.2,13,2024-09-28 22:35:36,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_1_rmmlp.pt
esm-t33-gearnet-pretrained,2,0.5482,0.5307,0.3143,1.0,0.7168,0.8398,0.2,14,2024-09-28 22:35:50,0.0003,0.003,6.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,2,0.5481,0.504,0.3429,0.9231,0.7659,0.8561,-0.8,15,2024-09-28 22:36:03,0.0003,0.003,6.0,30.0,empty
esm-t33-gearnet-pretrained,2,0.5693,0.5777,0.5,0.7,0.8439,0.8778,-0.6,16,2024-09-28 22:36:23,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,2,0.5125,0.534,0.3286,0.8519,0.8082,0.8713,0.2,17,2024-09-28 22:36:42,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_1_rmmlp.pt
esm-t33-gearnet-pretrained,2,0.5729,0.5393,0.3714,0.9286,0.6987,0.8899,2.0,18,2024-09-28 22:37:03,0.0003,0.003,10.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,2,0.5493,0.55,0.3571,0.8929,0.8027,0.9005,1.0,19,2024-09-28 22:37:23,0.0003,0.003,10.0,30.0,empty
esm-t33-gearnet-pretrained,3,0.4735,0.3738,0.4143,0.6042,0.7555,0.7058,-2.4,0,2024-09-28 22:37:30,0.0003,0.003,2.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,3,0.5221,0.494,0.3714,0.7879,0.7894,0.7722,0.2,1,2024-09-28 22:37:36,0.0003,0.003,2.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_1_rmmlp.pt
esm-t33-gearnet-pretrained,3,0.3084,0.3193,0.2429,0.4722,0.7222,0.4765,-1.8,2,2024-09-28 22:37:44,0.0003,0.003,2.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,3,-0.0173,0.0496,0.0,0.0,0.4139,0.0,-3.8,3,2024-09-28 22:37:50,0.0003,0.003,2.0,30.0,empty
esm-t33-gearnet-pretrained,3,0.5106,0.5076,0.4286,0.6667,0.7803,0.8374,-2.2,4,2024-09-28 22:37:58,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,3,0.5785,0.5335,0.4857,0.7391,0.7618,0.8313,-3.0,5,2024-09-28 22:38:06,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_1_rmmlp.pt
esm-t33-gearnet-pretrained,3,0.4991,0.4685,0.3143,0.8462,0.7503,0.7452,0.2,6,2024-09-28 22:38:15,0.0003,0.003,3.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,3,0.2007,0.1709,0.0429,1.0,0.6847,0.1729,1.6,7,2024-09-28 22:38:23,0.0003,0.003,3.0,30.0,empty
esm-t33-gearnet-pretrained,3,0.4978,0.4735,0.4429,0.62,0.7826,0.8825,-3.2,8,2024-09-28 22:38:33,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,3,0.5627,0.5548,0.4571,0.7442,0.8359,0.8354,-2.6,9,2024-09-28 22:38:43,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_1_rmmlp.pt
esm-t33-gearnet-pretrained,3,0.5714,0.5201,0.4286,0.8108,0.7186,0.8182,-2.0,10,2024-09-28 22:38:55,0.0003,0.003,4.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,3,0.1533,0.1583,0.1714,0.2308,0.7216,0.3275,-4.6,11,2024-09-28 22:39:05,0.0003,0.003,4.0,30.0,empty
esm-t33-gearnet-pretrained,3,0.4539,0.4535,0.3571,0.641,0.7994,0.7567,-5.0,12,2024-09-28 22:39:18,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,3,0.5283,0.5157,0.3571,0.8333,0.7966,0.8524,0.2,13,2024-09-28 22:39:31,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_1_rmmlp.pt
esm-t33-gearnet-pretrained,3,0.5993,0.526,0.4286,0.8824,0.6938,0.8528,-2.6,14,2024-09-28 22:39:45,0.0003,0.003,6.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,3,0.5038,0.5291,0.5143,0.5538,0.8206,0.8114,-2.2,15,2024-09-28 22:39:58,0.0003,0.003,6.0,30.0,empty
esm-t33-gearnet-pretrained,3,0.5301,0.5303,0.4,0.7568,0.7811,0.8626,-1.4,16,2024-09-28 22:40:18,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,3,0.4522,0.5068,0.4714,0.5,0.8248,0.8182,-4.0,17,2024-09-28 22:40:38,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_1_rmmlp.pt
esm-t33-gearnet-pretrained,3,0.5803,0.5634,0.4286,0.8333,0.7489,0.8746,-0.8,18,2024-09-28 22:40:59,0.0003,0.003,10.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,3,0.5463,0.5524,0.4714,0.6875,0.7916,0.8626,-3.2,19,2024-09-28 22:41:18,0.0003,0.003,10.0,30.0,empty
esm-t33-gearnet-pretrained,4,0.3916,0.4002,0.4714,0.3976,0.789,0.5282,-4.0,0,2024-09-28 22:41:25,0.0003,0.003,2.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,4,0.5153,0.4774,0.3429,0.8276,0.8148,0.6691,2.6,1,2024-09-28 22:41:31,0.0003,0.003,2.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_1_rmmlp.pt
esm-t33-gearnet-pretrained,4,0.3651,0.343,0.4143,0.3973,0.682,0.4016,-3.8,2,2024-09-28 22:41:39,0.0003,0.003,2.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,4,-0.0471,0.0469,0.0,0.0,0.3737,0.0099,-4.4,3,2024-09-28 22:41:45,0.0003,0.003,2.0,30.0,empty
esm-t33-gearnet-pretrained,4,0.5215,0.5189,0.4714,0.6346,0.8174,0.6068,-3.4,4,2024-09-28 22:41:53,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,4,0.4978,0.5424,0.4286,0.6383,0.8269,0.6238,-2.0,5,2024-09-28 22:42:01,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_1_rmmlp.pt
esm-t33-gearnet-pretrained,4,0.6012,0.5091,0.4429,0.8611,0.7061,0.5965,-1.2,6,2024-09-28 22:42:11,0.0003,0.003,3.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,4,0.0764,0.0966,0.0143,0.5,0.5122,0.2554,1.6,7,2024-09-28 22:42:19,0.0003,0.003,3.0,30.0,empty
esm-t33-gearnet-pretrained,4,0.5385,0.5427,0.3571,0.8621,0.7931,0.6738,-0.2,8,2024-09-28 22:42:29,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,4,0.4361,0.5015,0.4857,0.4595,0.8195,0.4668,-4.8,9,2024-09-28 22:42:38,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_1_rmmlp.pt
esm-t33-gearnet-pretrained,4,0.5365,0.5154,0.3429,0.8889,0.6874,0.6065,0.2,10,2024-09-28 22:42:49,0.0003,0.003,4.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,4,0.5095,0.5277,0.3857,0.7297,0.841,0.6414,-1.8,11,2024-09-28 22:42:59,0.0003,0.003,4.0,30.0,empty
esm-t33-gearnet-pretrained,4,0.5617,0.5441,0.3714,0.8966,0.7958,0.6851,1.8,12,2024-09-28 22:43:12,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,4,0.586,0.5261,0.4,0.9032,0.7853,0.6526,1.2,13,2024-09-28 22:43:25,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_1_rmmlp.pt
esm-t33-gearnet-pretrained,4,0.6534,0.5468,0.4429,1.0,0.7072,0.6969,-0.6,14,2024-09-28 22:43:39,0.0003,0.003,6.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,4,0.5746,0.5523,0.4429,0.7949,0.7973,0.681,-2.4,15,2024-09-28 22:43:52,0.0003,0.003,6.0,30.0,empty
esm-t33-gearnet-pretrained,4,0.4855,0.5018,0.4143,0.6304,0.8147,0.6469,-1.0,16,2024-09-28 22:44:12,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,4,0.5335,0.5909,0.5143,0.6102,0.8492,0.6615,-2.8,17,2024-09-28 22:44:31,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_1_rmmlp.pt
esm-t33-gearnet-pretrained,4,0.6333,0.5565,0.4714,0.8919,0.7651,0.6789,0.2,18,2024-09-28 22:44:52,0.0003,0.003,10.0,30.0,weight/atpbind3d_esm-t33-gearnet_1.pt
esm-t33-gearnet-pretrained,4,0.5756,0.5519,0.4,0.875,0.8161,0.6577,-1.8,19,2024-09-28 22:45:12,0.0003,0.003,10.0,30.0,empty
esm-t33-gearnet-pretrained,0,0.2103,0.4041,0.5857,0.1536,0.7726,0.441,-3.8,3,2024-09-30 00:36:07,0.0003,0.003,2.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lowlr_0.pt
esm-t33-gearnet-pretrained,0,0.4172,0.4475,0.4286,0.4762,0.7717,0.5477,-3.4,8,2024-09-30 00:36:15,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lowlr_0.pt
esm-t33-gearnet-pretrained,0,0.2484,0.2669,0.2143,0.375,0.684,0.4497,-5.0,13,2024-09-30 00:36:26,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lowlr_0.pt
esm-t33-gearnet-pretrained,0,0.4972,0.567,0.5,0.5556,0.8223,0.7256,-1.6,18,2024-09-30 00:36:39,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lowlr_0.pt
esm-t33-gearnet-pretrained,0,0.5819,0.58,0.4714,0.7674,0.8526,0.7325,0.2,23,2024-09-30 00:37:00,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lowlr_0.pt
esm-t33-gearnet-pretrained,1,0.295,0.5055,0.5429,0.2375,0.8289,0.3311,3.0,3,2024-09-30 00:37:07,0.0003,0.003,2.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lowlr_0.pt
esm-t33-gearnet-pretrained,1,0.5056,0.5361,0.4857,0.5862,0.8371,0.6391,-3.2,8,2024-09-30 00:37:15,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lowlr_0.pt
esm-t33-gearnet-pretrained,1,0.5645,0.5758,0.4857,0.7083,0.8353,0.7099,-1.0,13,2024-09-30 00:37:26,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lowlr_0.pt
esm-t33-gearnet-pretrained,1,0.5446,0.6036,0.5286,0.6167,0.8212,0.7387,-1.8,18,2024-09-30 00:37:40,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lowlr_0.pt
esm-t33-gearnet-pretrained,1,0.5759,0.6081,0.5,0.7143,0.8329,0.6913,-1.6,23,2024-09-30 00:38:01,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lowlr_0.pt
esm-t33-gearnet-pretrained,2,0.319,0.3403,0.1714,0.6667,0.7012,0.4992,-1.6,3,2024-09-30 00:38:08,0.0003,0.003,2.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lowlr_0.pt
esm-t33-gearnet-pretrained,2,0.5858,0.5366,0.4857,0.7556,0.7739,0.8347,-0.2,8,2024-09-30 00:38:17,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lowlr_0.pt
esm-t33-gearnet-pretrained,2,0.5283,0.5713,0.3571,0.8333,0.7971,0.7993,-0.4,13,2024-09-30 00:38:27,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lowlr_0.pt
esm-t33-gearnet-pretrained,2,0.5657,0.5516,0.4,0.8485,0.775,0.7871,-1.2,18,2024-09-30 00:38:41,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lowlr_0.pt
esm-t33-gearnet-pretrained,2,0.5897,0.5425,0.4714,0.7857,0.7638,0.8674,-0.8,23,2024-09-30 00:39:02,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lowlr_0.pt
esm-t33-gearnet-pretrained,3,0.2892,0.272,0.1143,0.8,0.6802,0.4859,-1.0,3,2024-09-30 00:39:09,0.0003,0.003,2.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lowlr_0.pt
esm-t33-gearnet-pretrained,3,0.5978,0.5411,0.4714,0.8049,0.7528,0.8893,0.0,8,2024-09-30 00:39:18,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lowlr_0.pt
esm-t33-gearnet-pretrained,3,0.5466,0.5692,0.4286,0.75,0.8183,0.8172,-2.6,13,2024-09-30 00:39:28,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lowlr_0.pt
esm-t33-gearnet-pretrained,3,0.5585,0.5653,0.4429,0.7561,0.7915,0.7906,-4.8,18,2024-09-30 00:39:41,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lowlr_0.pt
esm-t33-gearnet-pretrained,3,0.4918,0.5232,0.4143,0.6444,0.7698,0.8072,-3.8,23,2024-09-30 00:40:01,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lowlr_0.pt
esm-t33-gearnet-pretrained,4,0.592,0.5717,0.4429,0.8378,0.7928,0.6075,1.4,3,2024-09-30 00:40:08,0.0003,0.003,2.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lowlr_0.pt
esm-t33-gearnet-pretrained,4,0.5846,0.5628,0.3714,0.963,0.7765,0.6468,1.2,8,2024-09-30 00:40:16,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lowlr_0.pt
esm-t33-gearnet-pretrained,4,0.5759,0.5674,0.5,0.7143,0.7572,0.6539,-2.8,13,2024-09-30 00:40:26,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lowlr_0.pt
esm-t33-gearnet-pretrained,4,0.6085,0.5593,0.4143,0.9355,0.7847,0.6199,1.0,18,2024-09-30 00:40:39,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lowlr_0.pt
esm-t33-gearnet-pretrained,4,0.5778,0.5769,0.4143,0.8529,0.8201,0.6414,2.0,23,2024-09-30 00:40:59,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lowlr_0.pt
esm-t33-gearnet-pretrained,0,0.4548,0.4332,0.3429,0.6667,0.7128,0.5264,3.0,4,2024-09-30 09:51:44,0.0003,0.003,2.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-4_0.pt
esm-t33-gearnet-pretrained,0,0.0,0.0777,0.0,,0.383,0.0,-5.0,5,2024-09-30 09:51:51,0.0003,0.003,2.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr1e-4_0.pt
esm-t33-gearnet-pretrained,0,0.0,0.063,0.0,,0.4345,0.0,-5.0,6,2024-09-30 09:51:57,0.0003,0.003,2.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-5_0.pt
esm-t33-gearnet-pretrained,0,0.0,0.0542,0.0,,0.4457,0.0,-5.0,7,2024-09-30 09:52:04,0.0003,0.003,2.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr1e-5_0.pt
esm-t33-gearnet-pretrained,0,0.0,0.0515,0.0,,0.4332,0.0,-2.4,8,2024-09-30 09:52:10,0.0003,0.003,2.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-6_0.pt
esm-t33-gearnet-pretrained,0,0.5363,0.4929,0.4429,0.7045,0.774,0.5617,-1.4,14,2024-09-30 09:52:19,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-4_0.pt
esm-t33-gearnet-pretrained,0,0.2007,0.1878,0.0429,1.0,0.6482,0.2005,-5.0,15,2024-09-30 09:52:27,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr1e-4_0.pt
esm-t33-gearnet-pretrained,0,0.17,0.177,0.0429,0.75,0.6175,0.3356,-2.2,16,2024-09-30 09:52:35,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-5_0.pt
esm-t33-gearnet-pretrained,0,-0.0205,0.1031,0.0,0.0,0.6603,0.2494,-1.8,17,2024-09-30 09:52:44,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr1e-5_0.pt
esm-t33-gearnet-pretrained,0,0.1723,0.2047,0.1,0.3889,0.6822,0.2776,-3.6,18,2024-09-30 09:52:52,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-6_0.pt
esm-t33-gearnet-pretrained,0,0.5331,0.5095,0.4857,0.6415,0.7717,0.6463,-4.8,24,2024-09-30 09:53:02,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-4_0.pt
esm-t33-gearnet-pretrained,0,0.2985,0.3871,0.4714,0.2683,0.8269,0.461,-5.0,25,2024-09-30 09:53:12,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr1e-4_0.pt
esm-t33-gearnet-pretrained,0,0.3299,0.3199,0.1714,0.7059,0.7421,0.3827,-4.4,26,2024-09-30 09:53:22,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-5_0.pt
esm-t33-gearnet-pretrained,0,0.2597,0.2264,0.1143,0.6667,0.7162,0.3674,-2.8,27,2024-09-30 09:53:32,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr1e-5_0.pt
esm-t33-gearnet-pretrained,0,0.2409,0.3116,0.0857,0.75,0.7185,0.3685,-2.2,28,2024-09-30 09:53:42,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-6_0.pt
esm-t33-gearnet-pretrained,0,0.4325,0.494,0.4571,0.4776,0.8109,0.6201,-4.0,34,2024-09-30 09:53:56,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-4_0.pt
esm-t33-gearnet-pretrained,0,0.5256,0.4982,0.3429,0.8571,0.7857,0.6551,-5.0,35,2024-09-30 09:54:09,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr1e-4_0.pt
esm-t33-gearnet-pretrained,0,0.4286,0.449,0.3,0.6774,0.7651,0.5766,-4.8,36,2024-09-30 09:54:22,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-5_0.pt
esm-t33-gearnet-pretrained,0,0.4826,0.4484,0.3286,0.7667,0.7455,0.4994,-5.0,37,2024-09-30 09:54:36,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr1e-5_0.pt
esm-t33-gearnet-pretrained,0,0.3729,0.4904,0.5714,0.315,0.7895,0.6366,-5.0,38,2024-09-30 09:54:50,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-6_0.pt
esm-t33-gearnet-pretrained,0,0.5714,0.5436,0.4286,0.8108,0.7674,0.7154,-0.6,44,2024-09-30 09:55:10,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-4_0.pt
esm-t33-gearnet-pretrained,0,0.5514,0.5543,0.4857,0.68,0.7995,0.7512,-3.0,45,2024-09-30 09:55:30,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr1e-4_0.pt
esm-t33-gearnet-pretrained,0,0.6085,0.5669,0.4143,0.9355,0.79,0.7403,0.6,46,2024-09-30 09:55:51,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-5_0.pt
esm-t33-gearnet-pretrained,0,0.5222,0.5636,0.2857,1.0,0.7498,0.7368,1.0,47,2024-09-30 09:56:11,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr1e-5_0.pt
esm-t33-gearnet-pretrained,0,0.5657,0.5442,0.4,0.8485,0.8025,0.7176,-0.6,48,2024-09-30 09:56:31,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-6_0.pt
esm-t33-gearnet-pretrained,1,0.1661,0.2197,0.3286,0.1716,0.7246,0.3113,-4.4,4,2024-09-30 09:56:37,0.0003,0.003,2.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-4_0.pt
esm-t33-gearnet-pretrained,1,0.2246,0.1607,0.0857,0.6667,0.4987,0.3293,-2.4,5,2024-09-30 09:56:44,0.0003,0.003,2.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr1e-4_0.pt
esm-t33-gearnet-pretrained,1,0.0,0.0609,0.0,,0.4454,0.0,-5.0,6,2024-09-30 09:56:50,0.0003,0.003,2.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-5_0.pt
esm-t33-gearnet-pretrained,1,0.0147,0.0735,0.0143,0.1,0.5119,0.2147,-4.6,7,2024-09-30 09:56:57,0.0003,0.003,2.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr1e-5_0.pt
esm-t33-gearnet-pretrained,1,0.002,0.0802,0.0143,0.0667,0.4721,0.274,-5.0,8,2024-09-30 09:57:04,0.0003,0.003,2.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-6_0.pt
esm-t33-gearnet-pretrained,1,0.5832,0.5637,0.4429,0.8158,0.7787,0.6269,0.6,14,2024-09-30 09:57:13,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-4_0.pt
esm-t33-gearnet-pretrained,1,0.6174,0.5314,0.4857,0.8293,0.7405,0.68,-1.4,15,2024-09-30 09:57:21,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr1e-4_0.pt
esm-t33-gearnet-pretrained,1,0.1611,0.2225,0.1714,0.2449,0.6818,0.3683,-4.6,16,2024-09-30 09:57:29,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-5_0.pt
esm-t33-gearnet-pretrained,1,0.1758,0.1984,0.1286,0.3333,0.7255,0.3744,-1.6,17,2024-09-30 09:57:37,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr1e-5_0.pt
esm-t33-gearnet-pretrained,1,0.1492,0.2129,0.1857,0.2131,0.7189,0.3457,-3.0,18,2024-09-30 09:57:45,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-6_0.pt
esm-t33-gearnet-pretrained,1,0.5939,0.5489,0.5143,0.7347,0.7717,0.6686,-4.6,24,2024-09-30 09:57:55,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-4_0.pt
esm-t33-gearnet-pretrained,1,0.4103,0.5066,0.5,0.407,0.7627,0.7371,-3.6,25,2024-09-30 09:58:06,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr1e-4_0.pt
esm-t33-gearnet-pretrained,1,0.5058,0.5402,0.5286,0.5441,0.8429,0.6544,-3.6,26,2024-09-30 09:58:16,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-5_0.pt
esm-t33-gearnet-pretrained,1,0.4213,0.4491,0.4286,0.4839,0.7918,0.5964,-4.6,27,2024-09-30 09:58:26,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr1e-5_0.pt
esm-t33-gearnet-pretrained,1,0.2535,0.2951,0.3429,0.2727,0.8064,0.3323,-4.8,28,2024-09-30 09:58:35,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-6_0.pt
esm-t33-gearnet-pretrained,1,0.6261,0.5734,0.4857,0.85,0.8139,0.7097,-0.6,34,2024-09-30 09:58:49,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-4_0.pt
esm-t33-gearnet-pretrained,1,0.5402,0.585,0.5429,0.5938,0.818,0.7218,-4.0,35,2024-09-30 09:59:02,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr1e-4_0.pt
esm-t33-gearnet-pretrained,1,0.5276,0.5988,0.5571,0.5571,0.8033,0.708,-1.4,36,2024-09-30 09:59:15,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet-lr3e-5_0.pt
