model_key,valid_fold,mcc,micro_auprc,sensitivity,precision,micro_auroc,valid_mcc,best_threshold,hp_combination,finished_at,base_lr,max_lr,cycle_size,model_kwargs.freeze_layer_count,pretrained_weight_path,empty
esm-t33-pretrained,4,0.5863,0.5906,0.4571,0.8,0.8326,0.6778,0.4,2,2024-09-28 16:31:24,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,4,0.6149,0.5954,0.4714,0.8462,0.8282,0.6383,0.6,3,2024-09-28 16:31:30,0.0003,0.003,4.0,30.0,empty,
esm-t33-pretrained,4,0.5553,0.5879,0.4571,0.7273,0.8569,0.6491,-0.8,4,2024-09-28 16:31:40,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.6208,0.56,0.4429,0.9118,0.7762,0.631,0.8,5,2024-09-28 16:31:49,0.0003,0.003,6.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,4,0.5504,0.5933,0.5,0.6604,0.8315,0.6778,-2.8,6,2024-09-28 16:31:59,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,4,0.6309,0.6016,0.4286,0.9677,0.8712,0.5757,1.2,7,2024-09-28 16:32:07,0.0003,0.003,6.0,30.0,empty,
esm-t33-pretrained,4,0.4827,0.5529,0.2857,0.8696,0.8259,0.6526,1.8,8,2024-09-28 16:32:19,0.0003,0.003,8.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.6094,0.5645,0.4286,0.9091,0.7737,0.63,-0.2,9,2024-09-28 16:32:30,0.0003,0.003,8.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,4,0.5978,0.6086,0.4143,0.9062,0.8389,0.6427,1.6,10,2024-09-28 16:32:42,0.0003,0.003,8.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,4,0.6239,0.6077,0.4714,0.8684,0.8719,0.6149,0.0,11,2024-09-28 16:32:52,0.0003,0.003,8.0,30.0,empty,
esm-t33-pretrained,4,0.5301,0.5553,0.4,0.7568,0.8388,0.6149,0.6,12,2024-09-28 16:33:05,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.5896,0.5657,0.4286,0.8571,0.8013,0.6469,-0.8,13,2024-09-28 16:33:19,0.0003,0.003,10.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,4,0.5555,0.5967,0.5286,0.6379,0.8732,0.6844,-1.8,14,2024-09-28 16:33:32,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,4,0.5978,0.5925,0.4143,0.9062,0.8655,0.6468,2.0,15,2024-09-28 16:33:44,0.0003,0.003,10.0,30.0,empty,
esm-t33-pretrained,0,0.5273,0.5701,0.4857,0.6296,0.8429,0.7024,-1.2,0,2024-09-30 00:41:06,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,0,0.597,0.5521,0.5,0.7609,0.8416,0.7333,-2.0,1,2024-09-30 00:41:13,0.0003,0.003,3.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,0,0.5759,0.5798,0.5,0.7143,0.8377,0.6975,-0.2,2,2024-09-30 00:41:20,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,0,0.481,0.5908,0.2714,0.9048,0.8799,0.7389,0.2,3,2024-09-30 00:41:26,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-lowlr_0.pt,
esm-t33-pretrained,0,0.5898,0.5822,0.5,0.7447,0.8631,0.7233,-1.2,4,2024-09-30 00:41:32,0.0003,0.003,3.0,30.0,empty,
esm-t33-pretrained,0,0.5231,0.5993,0.5571,0.5493,0.8786,0.714,-1.4,8,2024-09-30 00:41:40,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-lowlr_0.pt,
esm-t33-pretrained,0,0.5196,0.6028,0.5286,0.5692,0.8706,0.7203,-4.6,13,2024-09-30 00:41:49,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-lowlr_0.pt,
esm-t33-pretrained,0,0.5789,0.6076,0.5286,0.6852,0.8539,0.7286,-4.0,18,2024-09-30 00:42:02,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-lowlr_0.pt,
esm-t33-pretrained,1,0.5743,0.598,0.4714,0.75,0.8618,0.673,-0.2,0,2024-09-30 00:42:09,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,1,0.5693,0.5424,0.5,0.7,0.8397,0.705,-2.8,1,2024-09-30 00:42:16,0.0003,0.003,3.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,1,0.5553,0.572,0.4571,0.7273,0.8469,0.6344,-1.0,2,2024-09-30 00:42:23,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,1,0.5435,0.5453,0.4429,0.7209,0.8831,0.6979,-3.2,3,2024-09-30 00:42:30,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-lowlr_0.pt,
esm-t33-pretrained,1,0.6035,0.5685,0.4571,0.8421,0.7975,0.6547,-1.6,4,2024-09-30 00:42:35,0.0003,0.003,3.0,30.0,empty,
esm-t33-pretrained,1,0.4479,0.5522,0.5714,0.4167,0.8832,0.6559,-4.4,8,2024-09-30 00:42:43,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-lowlr_0.pt,
esm-t33-pretrained,1,0.5759,0.5936,0.5,0.7143,0.8674,0.7288,-2.0,13,2024-09-30 00:42:52,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-lowlr_0.pt,
esm-t33-pretrained,1,0.4901,0.6024,0.5714,0.4819,0.8696,0.6746,-4.8,18,2024-09-30 00:43:06,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-lowlr_0.pt,
esm-t33-pretrained,2,0.5714,0.576,0.4286,0.8108,0.8567,0.8674,0.2,0,2024-09-30 00:43:13,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,2,0.6126,0.5545,0.4571,0.8649,0.8278,0.7972,-0.2,1,2024-09-30 00:43:20,0.0003,0.003,3.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,2,0.4918,0.5427,0.3571,0.7353,0.8613,0.9032,-0.4,2,2024-09-30 00:43:27,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,2,0.5635,0.5664,0.3857,0.871,0.869,0.8999,-0.2,3,2024-09-30 00:43:33,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-lowlr_0.pt,
esm-t33-pretrained,2,0.5875,0.6026,0.4143,0.8788,0.8641,0.9032,0.2,4,2024-09-30 00:43:39,0.0003,0.003,3.0,30.0,empty,
esm-t33-pretrained,2,0.5511,0.5871,0.3714,0.8667,0.8682,0.835,0.0,8,2024-09-30 00:43:46,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-lowlr_0.pt,
esm-t33-pretrained,2,0.5352,0.5889,0.3286,0.92,0.8784,0.9365,0.4,13,2024-09-30 00:43:56,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-lowlr_0.pt,
esm-t33-pretrained,2,0.6085,0.5918,0.4143,0.9355,0.8609,0.8603,0.0,18,2024-09-30 00:44:09,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-lowlr_0.pt,
esm-t33-pretrained,3,0.5778,0.5871,0.4143,0.8529,0.8596,0.9009,0.2,0,2024-09-30 00:44:16,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,3,0.5617,0.5373,0.3714,0.8966,0.8112,0.8305,0.0,1,2024-09-30 00:44:23,0.0003,0.003,3.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,3,0.5897,0.5707,0.4714,0.7857,0.8595,0.8568,-0.6,2,2024-09-30 00:44:29,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,3,0.5221,0.5521,0.3143,0.9167,0.8159,0.8255,0.0,3,2024-09-30 00:44:36,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-lowlr_0.pt,
esm-t33-pretrained,3,0.6035,0.5885,0.4571,0.8421,0.8216,0.9361,-0.6,4,2024-09-30 00:44:41,0.0003,0.003,3.0,30.0,empty,
esm-t33-pretrained,3,0.6011,0.5797,0.4857,0.7907,0.8578,0.892,-0.2,8,2024-09-30 00:44:49,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-lowlr_0.pt,
esm-t33-pretrained,3,0.5896,0.5863,0.4286,0.8571,0.8636,0.8282,-2.2,13,2024-09-30 00:44:58,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-lowlr_0.pt,
esm-t33-pretrained,3,0.5863,0.5672,0.4571,0.8,0.8381,0.8988,-2.6,18,2024-09-30 00:45:11,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-lowlr_0.pt,
esm-t33-pretrained,4,0.5599,0.6071,0.4714,0.7174,0.8625,0.622,-0.8,0,2024-09-30 00:45:18,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.5978,0.5478,0.4143,0.9062,0.7927,0.6142,0.0,1,2024-09-30 00:45:25,0.0003,0.003,3.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,4,0.5863,0.5817,0.4571,0.8,0.809,0.6062,-0.6,2,2024-09-30 00:45:31,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,4,0.5635,0.5721,0.3857,0.871,0.8194,0.6378,0.0,3,2024-09-30 00:45:37,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-lowlr_0.pt,
esm-t33-pretrained,4,0.6035,0.6024,0.4571,0.8421,0.8698,0.5981,-0.4,4,2024-09-30 00:45:43,0.0003,0.003,3.0,30.0,empty,
esm-t33-pretrained,4,0.5511,0.5667,0.3714,0.8667,0.8308,0.6539,-0.2,8,2024-09-30 00:45:50,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-lowlr_0.pt,
esm-t33-pretrained,4,0.6149,0.6057,0.4714,0.8462,0.8276,0.63,-0.2,13,2024-09-30 00:46:00,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-lowlr_0.pt,
esm-t33-pretrained,4,0.5933,0.5827,0.4857,0.7727,0.8254,0.6151,-3.4,18,2024-09-30 00:46:13,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-lowlr_0.pt,
esm-t33-pretrained,0,0.6082,0.5761,0.5143,0.766,0.7782,0.7531,-2.6,4,2024-09-30 10:15:44,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-4_0.pt,
esm-t33-pretrained,0,0.6035,0.6016,0.4571,0.8421,0.8672,0.7475,-2.4,5,2024-09-30 10:15:51,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-lr1e-4_0.pt,
esm-t33-pretrained,0,0.5756,0.5883,0.4,0.875,0.8836,0.7059,0.4,6,2024-09-30 10:15:57,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-5_0.pt,
esm-t33-pretrained,0,0.5511,0.5914,0.3714,0.8667,0.841,0.6922,0.2,7,2024-09-30 10:16:04,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-lr1e-5_0.pt,
esm-t33-pretrained,0,0.574,0.5797,0.3857,0.9,0.8308,0.7059,1.4,8,2024-09-30 10:16:10,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-6_0.pt,
esm-t33-pretrained,0,0.557,0.6088,0.5714,0.597,0.8306,0.7561,-3.6,14,2024-09-30 10:16:18,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-4_0.pt,
esm-t33-pretrained,0,0.5292,0.6259,0.5286,0.5873,0.8769,0.7727,-3.4,15,2024-09-30 10:16:25,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-lr1e-4_0.pt,
esm-t33-pretrained,0,0.5933,0.5817,0.4857,0.7727,0.8782,0.738,-0.2,16,2024-09-30 10:16:33,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-5_0.pt,
esm-t33-pretrained,0,0.5852,0.599,0.5286,0.6981,0.8489,0.7271,-0.8,17,2024-09-30 10:16:40,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-lr1e-5_0.pt,
esm-t33-pretrained,0,0.4567,0.4736,0.3286,0.697,0.7464,0.7225,1.8,18,2024-09-30 10:16:48,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-6_0.pt,
esm-t33-pretrained,0,0.5888,0.6037,0.5571,0.6724,0.8264,0.7286,-4.0,24,2024-09-30 10:16:57,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-4_0.pt,
esm-t33-pretrained,0,0.5693,0.5996,0.5,0.7,0.8472,0.7333,-4.2,25,2024-09-30 10:17:06,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-lr1e-4_0.pt,
esm-t33-pretrained,0,0.601,0.6247,0.5143,0.75,0.8974,0.7239,-5.0,26,2024-09-30 10:17:15,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-5_0.pt,
esm-t33-pretrained,0,0.5645,0.581,0.4857,0.7083,0.8633,0.7292,-2.8,27,2024-09-30 10:17:25,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-lr1e-5_0.pt,
esm-t33-pretrained,0,0.5805,0.5699,0.5143,0.7059,0.8075,0.738,-5.0,28,2024-09-30 10:17:34,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-6_0.pt,
esm-t33-pretrained,0,0.4967,0.5746,0.3,0.875,0.795,0.7529,2.4,34,2024-09-30 10:17:47,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-4_0.pt,
esm-t33-pretrained,0,0.5273,0.5854,0.4857,0.6296,0.8433,0.7375,-5.0,35,2024-09-30 10:18:00,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-lr1e-4_0.pt,
esm-t33-pretrained,0,0.6094,0.6021,0.4286,0.9091,0.865,0.724,-0.6,36,2024-09-30 10:18:13,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-5_0.pt,
esm-t33-pretrained,0,0.4662,0.5985,0.2286,1.0,0.8627,0.7418,1.4,37,2024-09-30 10:18:26,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-lr1e-5_0.pt,
esm-t33-pretrained,0,0.5743,0.5789,0.4714,0.75,0.8339,0.7192,-2.8,38,2024-09-30 10:18:39,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-6_0.pt,
esm-t33-pretrained,1,0.5678,0.6093,0.5143,0.6792,0.8312,0.7337,-2.2,4,2024-09-30 10:18:46,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-4_0.pt,
esm-t33-pretrained,1,0.5871,0.5854,0.5143,0.72,0.8195,0.7288,-2.0,5,2024-09-30 10:18:52,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-lr1e-4_0.pt,
esm-t33-pretrained,1,0.5563,0.5755,0.4,0.8235,0.8698,0.6674,-1.4,6,2024-09-30 10:18:59,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-5_0.pt,
esm-t33-pretrained,1,0.4548,0.6071,0.6286,0.3929,0.8551,0.6796,-5.0,7,2024-09-30 10:19:05,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-lr1e-5_0.pt,
esm-t33-pretrained,1,0.5721,0.5973,0.5429,0.6552,0.8357,0.6954,-2.8,8,2024-09-30 10:19:12,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-6_0.pt,
esm-t33-pretrained,1,0.5394,0.5985,0.5286,0.6066,0.8418,0.6742,-4.2,14,2024-09-30 10:19:19,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-4_0.pt,
esm-t33-pretrained,1,0.4768,0.5559,0.5286,0.4933,0.8148,0.6676,-3.6,15,2024-09-30 10:19:27,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-lr1e-4_0.pt,
esm-t33-pretrained,1,0.4287,0.5596,0.5286,0.4157,0.8845,0.648,-5.0,16,2024-09-30 10:19:34,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-5_0.pt,
esm-t33-pretrained,1,0.5863,0.5878,0.4571,0.8,0.8446,0.6258,-0.2,17,2024-09-30 10:19:42,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-lr1e-5_0.pt,
esm-t33-pretrained,1,0.6123,0.5765,0.5,0.7955,0.8051,0.694,-2.2,18,2024-09-30 10:19:49,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-6_0.pt,
esm-t33-pretrained,1,0.5231,0.5723,0.5143,0.5902,0.8085,0.7543,-2.6,24,2024-09-30 10:19:59,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-4_0.pt,
esm-t33-pretrained,1,0.5827,0.5864,0.5,0.7292,0.8297,0.749,-2.2,25,2024-09-30 10:20:08,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-lr1e-4_0.pt,
esm-t33-pretrained,1,0.567,0.5802,0.4714,0.7333,0.8671,0.7438,-2.4,26,2024-09-30 10:20:18,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-5_0.pt,
esm-t33-pretrained,1,0.5693,0.5852,0.5,0.7,0.8257,0.749,-1.2,27,2024-09-30 10:20:27,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-lr1e-5_0.pt,
esm-t33-pretrained,1,0.6035,0.5765,0.4571,0.8421,0.7969,0.7424,-1.4,28,2024-09-30 10:20:37,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-6_0.pt,
esm-t33-pretrained,1,0.5782,0.5694,0.4571,0.7805,0.8127,0.7228,-5.0,34,2024-09-30 10:20:50,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-4_0.pt,
esm-t33-pretrained,1,0.5387,0.5991,0.5,0.6364,0.8459,0.7169,-3.4,35,2024-09-30 10:21:03,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-lr1e-4_0.pt,
esm-t33-pretrained,1,0.5948,0.5721,0.4571,0.8205,0.8448,0.7371,-4.0,36,2024-09-30 10:21:16,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-5_0.pt,
esm-t33-pretrained,1,0.5504,0.5996,0.5,0.6604,0.8495,0.6994,-4.4,37,2024-09-30 10:21:31,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-lr1e-5_0.pt,
esm-t33-pretrained,1,0.6149,0.5914,0.4714,0.8462,0.8456,0.6718,-1.6,38,2024-09-30 10:21:45,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-6_0.pt,
esm-t33-pretrained,2,0.592,0.5857,0.4429,0.8378,0.84,0.9317,-0.2,4,2024-09-30 10:21:52,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-4_0.pt,
esm-t33-pretrained,2,0.6012,0.5849,0.4429,0.8611,0.8324,0.9017,0.4,5,2024-09-30 10:21:59,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-lr1e-4_0.pt,
esm-t33-pretrained,2,0.5896,0.5609,0.4286,0.8571,0.8439,0.7971,0.0,6,2024-09-30 10:22:05,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-5_0.pt,
esm-t33-pretrained,2,0.5978,0.5476,0.4143,0.9062,0.786,0.8778,-0.2,7,2024-09-30 10:22:12,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-lr1e-5_0.pt,
esm-t33-pretrained,2,0.5493,0.532,0.3571,0.8929,0.8584,0.8483,-1.2,8,2024-09-30 10:22:18,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-6_0.pt,
esm-t33-pretrained,2,0.5978,0.581,0.4143,0.9062,0.8112,0.9092,-0.4,14,2024-09-30 10:22:26,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-4_0.pt,
esm-t33-pretrained,2,0.5657,0.5439,0.4,0.8485,0.8275,0.8875,-1.0,15,2024-09-30 10:22:33,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-lr1e-4_0.pt,
esm-t33-pretrained,2,0.5635,0.5406,0.3857,0.871,0.8573,0.8741,-0.2,16,2024-09-30 10:22:41,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-5_0.pt,
esm-t33-pretrained,2,0.5993,0.5776,0.4286,0.8824,0.8102,0.9092,0.4,17,2024-09-30 10:22:48,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-lr1e-5_0.pt,
esm-t33-pretrained,2,0.5756,0.5802,0.4,0.875,0.8388,0.9184,-0.8,18,2024-09-30 10:22:56,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-6_0.pt,
esm-t33-pretrained,2,0.6149,0.5699,0.4714,0.8462,0.8029,0.8702,-1.2,24,2024-09-30 10:23:05,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-4_0.pt,
esm-t33-pretrained,2,0.5424,0.5671,0.4143,0.7632,0.8607,0.8681,-2.0,25,2024-09-30 10:23:15,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-lr1e-4_0.pt,
esm-t33-pretrained,2,0.5511,0.5822,0.3714,0.8667,0.8737,0.9144,-0.4,26,2024-09-30 10:23:24,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-5_0.pt,
esm-t33-pretrained,2,0.585,0.5726,0.3857,0.931,0.8304,0.9005,0.6,27,2024-09-30 10:23:34,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-lr1e-5_0.pt,
esm-t33-pretrained,2,0.5993,0.5871,0.4286,0.8824,0.8384,0.8778,-0.2,28,2024-09-30 10:23:43,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-6_0.pt,
esm-t33-pretrained,2,0.5803,0.5741,0.4286,0.8333,0.7942,0.868,-0.4,34,2024-09-30 10:23:56,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-4_0.pt,
esm-t33-pretrained,2,0.5346,0.5787,0.4571,0.6809,0.8492,0.8645,-3.2,35,2024-09-30 10:24:09,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-lr1e-4_0.pt,
esm-t33-pretrained,2,0.6094,0.5782,0.4286,0.9091,0.8522,0.8379,-1.0,36,2024-09-30 10:24:23,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-5_0.pt,
esm-t33-pretrained,2,0.6239,0.5816,0.4714,0.8684,0.8578,0.874,-1.2,37,2024-09-30 10:24:36,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-lr1e-5_0.pt,
esm-t33-pretrained,2,0.6261,0.6008,0.4857,0.85,0.8627,0.8674,-2.4,38,2024-09-30 10:24:49,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-6_0.pt,
esm-t33-pretrained,3,0.6094,0.6172,0.4286,0.9091,0.8545,0.9251,0.4,4,2024-09-30 10:24:56,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-4_0.pt,
esm-t33-pretrained,3,0.6371,0.5811,0.5,0.8537,0.8186,0.9031,-0.4,5,2024-09-30 10:25:03,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-lr1e-4_0.pt,
esm-t33-pretrained,3,0.5511,0.5383,0.3714,0.8667,0.8208,0.821,0.0,6,2024-09-30 10:25:09,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-5_0.pt,
esm-t33-pretrained,3,0.6091,0.5464,0.4857,0.8095,0.7366,0.8041,-1.0,7,2024-09-30 10:25:16,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-lr1e-5_0.pt,
esm-t33-pretrained,3,0.5896,0.5838,0.4286,0.8571,0.8636,0.8665,-0.8,8,2024-09-30 10:25:22,0.0003,0.003,3.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-6_0.pt,
esm-t33-pretrained,3,0.5714,0.598,0.4857,0.7234,0.8403,0.9064,-2.8,14,2024-09-30 10:25:30,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-4_0.pt,
esm-t33-pretrained,3,0.574,0.5645,0.3857,0.9,0.8342,0.8701,-0.8,15,2024-09-30 10:25:37,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-lr1e-4_0.pt,
esm-t33-pretrained,3,0.5832,0.5941,0.4429,0.8158,0.8619,0.8866,-0.4,16,2024-09-30 10:25:45,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-5_0.pt,
esm-t33-pretrained,3,0.6221,0.5857,0.4571,0.8889,0.8202,0.8369,-0.4,17,2024-09-30 10:25:52,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-lr1e-5_0.pt,
esm-t33-pretrained,3,0.6045,0.5903,0.5,0.7778,0.8406,0.8914,-1.0,18,2024-09-30 10:26:00,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-6_0.pt,
esm-t33-pretrained,3,0.5398,0.5633,0.4714,0.6735,0.8182,0.8005,-2.4,24,2024-09-30 10:26:09,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-4_0.pt,
esm-t33-pretrained,3,0.4978,0.5413,0.4429,0.62,0.8753,0.8584,-1.6,25,2024-09-30 10:26:18,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-lr1e-4_0.pt,
esm-t33-pretrained,3,0.5803,0.5714,0.4286,0.8333,0.8643,0.8501,-2.4,26,2024-09-30 10:26:28,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-5_0.pt,
esm-t33-pretrained,3,0.6108,0.5771,0.4429,0.8857,0.8094,0.769,-0.6,27,2024-09-30 10:26:37,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-lr1e-5_0.pt,
esm-t33-pretrained,3,0.5896,0.5728,0.4286,0.8571,0.8406,0.7452,-0.6,28,2024-09-30 10:26:47,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33-lr3e-6_0.pt,
